speciesCode,comName,sciName,obsDt,howMany,lat,lng,locationName,locationID,obsValid,obsReviewed,userDisplayName,subnational1Name,subnational2Name
commoo3,Eurasian Moorhen,Gallinula chloropus,2003-03-29,1,1.4182693,103.72886,,,True,True,,,
thbpig1,Thick-billed Green-Pigeon,Treron curvirostra,2003-03-30,10,1.4075115,103.7784058,,,True,True,,,
banwoo2,Banded Woodpecker,Chrysophlegma miniaceum,2003-03-31,1,1.3487,103.7634659,,,True,False,,,
comfla1,Common Flameback,Dinopium javanense,2003-04-01,,1.4381567,103.7705469,,,True,False,,,
rorpar,Rose-ringed Parakeet,Psittacula krameri,2003-04-02,1,1.3129829,103.8960563,,,True,False,,,
gripig1,Green Imperial-Pigeon,Ducula aenea,2003-04-04,2,1.4081494,104.0349054,,,True,True,,,
bcnher,Black-crowned Night Heron,Nycticorax nycticorax,2003-04-05,1,1.3720467,103.9397669,,,True,False,,,
recdov1,Red Collared-Dove,Streptopelia tranquebarica,2003-04-06,3,1.4182693,103.72886,,,True,False,,,
spodov,Spotted Dove,Spilopelia chinensis,2003-04-07,,1.2984908,103.7616163,,,True,False,,,
pinpig3,Pink-necked Green-Pigeon,Treron vernans,2003-04-08,2,1.4075115,103.7784058,,,True,False,,,
asikoe2,Asian Koel,Eudynamys scolopaceus,2003-04-09,,1.2940966,103.8465779,,,True,False,,,
wehpit1,Western Hooded Pitta,Pitta sordida,2003-04-10,1,1.3552595,103.8655829,,,True,False,,,
redjun,Red Junglefowl,Gallus gallus,2003-04-11,1,1.4036084,103.9688244,,,True,False,,,
litegr,Little Egret,Egretta garzetta,2003-04-12,2,1.3633753,103.8442487,,,True,False,,,
pinpig3,Pink-necked Green-Pigeon,Treron vernans,2003-04-13,1,1.4461788,103.7286058,,,True,False,,,
tigshr1,Tiger Shrike,Lanius tigrinus,2003-04-14,1,1.4075115,103.7784058,,,True,False,,,
babcuc2,Banded Bay Cuckoo,Cacomantis sonneratii,2003-04-16,1,1.3783749,103.664031,,,True,False,,,
comfla1,Common Flameback,Dinopium javanense,2003-04-17,1,1.330727,103.8044167,,,True,False,,,
spodov,Spotted Dove,Spilopelia chinensis,2003-04-18 15:00,,1.4461788,103.7286058,,,True,False,,,
asikoe2,Asian Koel,Eudynamys scolopaceus,2003-04-18,1,1.4036084,103.9688244,,,True,False,,,
blbqua1,Blue-breasted Quail,Synoicus chinensis,2003-04-19,1,1.3633753,103.8442487,,,True,True,,,
libcuc1,Little Bronze-Cuckoo,Chalcites minutillus,2003-04-20,1,1.2817292,103.8768321,,,True,False,,,
latnig2,Large-tailed Nightjar,Caprimulgus macrurus,2003-04-21,1,1.4036084,103.9688244,,,True,False,,,
grehor1,Great Hornbill,Buceros bicornis,2003-04-22,1,1.2986613,103.8315458,,,True,True,,,
chwcuc1,Chestnut-winged Cuckoo,Clamator coromandus,2003-04-23,1,1.2678455,103.6300717,,,True,True,,,
babcuc2,Banded Bay Cuckoo,Cacomantis sonneratii,2003-04-24,1,1.4182693,103.72886,,,True,False,,,
bkskit1,Black-winged Kite,Elanus caeruleus,2003-04-25,1,1.4342172,103.7149872,,,True,False,,,
baywea1,Baya Weaver,Ploceus philippinus,2003-04-26,1,1.4342172,103.7149872,,,True,False,,,
btbeat2,Blue-throated Bee-eater,Merops viridis,2003-04-27,6,1.3783749,103.664031,,,True,False,,,
yelbit,Yellow Bittern,Botaurus sinensis,2003-04-28,1,1.3148322,103.8159621,,,True,False,,,
hilmyn,Common Hill Myna,Gracula religiosa,2003-04-30,2,1.330727,103.8044167,,,True,False,,,
spodov,Spotted Dove,Spilopelia chinensis,2003-05-01,,1.2984908,103.7616163,,,True,False,,,
chbmal1,Chestnut-bellied Malkoha,Phaenicophaeus sumatranus,2003-05-02,1,1.4075115,103.7784058,,,True,False,,,
y00839,Changeable Hawk-Eagle,Nisaetus cirrhatus,2003-05-03,1,1.4022319,103.670164,,,True,False,,,
pltsun2,Brown-throated Sunbird,Anthreptes malacensis,2003-05-04,2,1.4036084,103.9688244,,,True,False,,,
asikoe2,Asian Koel,Eudynamys scolopaceus,2003-05-05,1,1.3330277,103.8515364,,,True,False,,,
libcuc1,Little Bronze-Cuckoo,Chalcites minutillus,2003-05-07,1,1.3616267,103.8453886,,,True,False,,,
orphor1,Oriental Pied-Hornbill,Anthracoceros albirostris,2003-05-09,3,1.4036084,103.9688244,,,True,False,,,
radshe1,Radjah Shelduck,Radjah radjah,2003-05-10,2,1.3173568,103.8350218,,,True,True,,,
lescou1,Lesser Coucal,Centropus bengalensis,2003-05-11,2,1.3783749,103.664031,,,True,False,,,
litter1,Little Tern,Sternula albifrons,2003-05-13,12,1.2491479,103.828311,,,True,False,,,
wawduc1,Wandering Whistling-Duck,Dendrocygna arcuata,2003-05-15,3,1.281433,103.8636786,,,True,True,,,
litegr,Little Egret,Egretta garzetta,2003-05-16,1,1.4461788,103.7286058,,,True,False,,,
graher1,Gray Heron,Ardea cinerea,2003-05-17,2,1.4036084,103.9688244,,,True,False,,,
redjun,Red Junglefowl,Gallus gallus,2003-05-18,1,1.4036084,103.9688244,,,True,False,,,
rocpig,Rock Pigeon,Columba livia,2003-05-19 11:00,1,1.3120988,103.8129831,,,True,False,,,
litegr,Little Egret,Egretta garzetta,2003-05-20,2,1.3243689,103.7552047,,,True,False,,,
colkin1,Collared Kingfisher,Todiramphus chloris,2003-05-21,1,1.2670903,103.8025081,,,True,True,,,
rebpar4,Red-breasted Parakeet,Psittacula alexandri,2003-05-22,4,1.3799918,104.0035129,,,True,False,,,
asikoe2,Asian Koel,Eudynamys scolopaceus,2003-05-23,1,1.4245491,103.8430107,,,True,False,,,
pacswa1,Pacific Swallow,Hirundo javanica,2003-05-24,4,1.4414661,103.7892375,,,True,False,,,
brucuc2,Sunda Brush Cuckoo,Cacomantis sepulcralis,2003-05-25,1,1.4015,103.8177,,,True,False,,,
litter1,Little Tern,Sternula albifrons,2003-05-28,3,1.3282179,103.9711733,,,True,False,,,
whbwat1,White-breasted Waterhen,Amaurornis phoenicurus,2003-05-29,3,1.3778601,103.9719915,,,True,False,,,
y00839,Changeable Hawk-Eagle,Nisaetus cirrhatus,2003-05-30,1,1.3546626,103.7761313,,,True,False,,,
comior1,Common Iora,Aegithina tiphia,2003-05-31,2,1.281433,103.8636786,,,True,False,,,
asidrc3,Square-tailed Drongo-Cuckoo,Surniculus lugubris,2003-06-01,1,1.3416843,103.8324308,,,True,False,,,
recbar1,Red-crowned Barbet,Psilopogon rafflesii,2003-06-07,2,1.3395241,103.8117675,,,True,False,,,
libcuc1,Little Bronze-Cuckoo,Chalcites minutillus,2003-06-08,3,1.281433,103.8636786,,,True,False,,,
wbseag1,White-bellied Sea-Eagle,Icthyophaga leucogaster,2003-06-09,2,1.3371348,103.9631184,,,True,False,,,
spodov,Spotted Dove,Spilopelia chinensis,2003-06-11 08:00,3,1.3570396,103.812456,,,True,False,,,
blwpit1,Blue-winged Pitta,Pitta moluccensis,2003-06-11,1,1.4461788,103.7286058,,,True,False,,,
purher1,Purple Heron,Ardea purpurea,2003-06-13,1,1.43455,103.786548,,,True,False,,,
latnig2,Large-tailed Nightjar,Caprimulgus macrurus,2003-06-14,1,1.3847493,103.7445341,,,True,False,,,
piefan1,Malaysian Pied-Fantail,Rhipidura javanica,2003-06-17,1,1.3967431,103.8188991,,,True,False,,,
whbwat1,White-breasted Waterhen,Amaurornis phoenicurus,2003-06-19,1,1.3282179,103.9711733,,,True,False,,,
savnig1,Savanna Nightjar,Caprimulgus affinis,2003-06-21,1,1.3822198,103.7501566,,,True,False,,,
rocpig,Rock Pigeon,Columba livia,2003-06-22 17:00,,1.3796808,103.9042282,,,True,True,,,
crseag1,Crested Serpent-Eagle,Spilornis cheela,2003-06-26,1,1.3487,103.7634659,,,True,True,,,
brakit1,Brahminy Kite,Haliastur indus,2003-06-28,,1.3579874,103.9890058,,,True,False,,,
thbpig1,Thick-billed Green-Pigeon,Treron curvirostra,2003-06-29,1,1.3994143,103.8064628,,,True,False,,,
rorpar,Rose-ringed Parakeet,Psittacula krameri,2003-07-02,1,1.3151937,103.9091126,,,True,False,,,
magrob,Oriental Magpie-Robin,Copsychus saularis,2003-07-03,1,1.3015172,103.6665794,,,True,False,,,
libcuc1,Little Bronze-Cuckoo,Chalcites minutillus,2003-07-05,1,1.3783749,103.664031,,,True,False,,,
redjun,Red Junglefowl,Gallus gallus,2003-07-06 07:30,1,1.4036084,103.9688244,,,True,False,,,
lewduc1,Lesser Whistling-Duck,Dendrocygna javanica,2003-07-06,3,1.423116,103.8629908,,,True,False,,,
libcuc1,Little Bronze-Cuckoo,Chalcites minutillus,2003-07-07,1,1.3277424,103.7665341,,,True,False,,,
whvmyn,Javan Myna,Acridotheres javanicus,2003-07-08,2,1.3160229,103.8969067,,,True,False,,,
pacswa1,Pacific Swallow,Hirundo javanica,2003-07-10,2,1.3814377,103.7275597,,,True,False,,,
thbpig1,Thick-billed Green-Pigeon,Treron curvirostra,2003-07-13,,1.3361104,103.8306631,,,True,True,,,
soghor1,Southern Ground-Hornbill,Bucorvus leadbeateri,2003-07-14,1,1.2984908,103.7616163,,,True,True,,,
soghor1,Southern Ground-Hornbill,Bucorvus leadbeateri,2003-07-15,1,1.2984908,103.7616163,,,True,True,,,
lotpar2,Long-tailed Parakeet,Psittacula longicauda,2003-07-16,210,1.4283813,103.8248315,,,True,True,,,
houcro1,House Crow,Corvus splendens,2003-07-18,,1.3579874,103.9890058,,,True,False,,,
pacswa1,Pacific Swallow,Hirundo javanica,2003-07-19,2,1.4342172,103.7149872,,,True,False,,,
lotshr1,Long-tailed Shrike,Lanius schach,2003-07-20,1,1.436897,103.786216,,,True,False,,,
lotshr1,Long-tailed Shrike,Lanius schach,2003-07-22,1,1.436897,103.786216,,,True,False,,,
milsto1,Milky Stork,Mycteria cinerea,2003-07-23,1,1.4051051,103.8100573,,,True,False,,,
magrob,Oriental Magpie-Robin,Copsychus saularis,2003-07-26,5,1.3148322,103.8159621,,,True,False,,,
litter1,Little Tern,Sternula albifrons,2003-07-27,1,1.4036084,103.9688244,,,True,False,,,
lotshr1,Long-tailed Shrike,Lanius schach,2003-07-28,1,1.436897,103.786216,,,True,False,,,
lotshr1,Long-tailed Shrike,Lanius schach,2003-07-29,3,1.436897,103.786216,,,True,False,,,
piipig1,Pied Imperial-Pigeon,Ducula bicolor,2003-08-01 09:00,1,1.2092458,103.7206793,,,True,False,,,
gyttat1,Gray-tailed Tattler,Tringa brevipes,2003-08-01,1,1.381168,103.9862226,,,True,True,,,
whbwat1,White-breasted Waterhen,Amaurornis phoenicurus,2003-08-02,2,1.3148322,103.8159621,,,True,False,,,
lewduc1,Lesser Whistling-Duck,Dendrocygna javanica,2003-08-03 10:30,,1.4461788,103.7286058,,,True,False,,,
redjun,Red Junglefowl,Gallus gallus,2003-08-03 07:10,,1.3381144,103.8175844,,,True,False,,,
latnig2,Large-tailed Nightjar,Caprimulgus macrurus,2003-08-03 06:40,,1.3391469,103.8162961,,,True,False,,,
btbeat2,Blue-throated Bee-eater,Merops viridis,2003-08-03 06:30,3,1.3546626,103.7761313,,,True,False,,,
lotshr1,Long-tailed Shrike,Lanius schach,2003-08-03,1,1.436897,103.786216,,,True,False,,,
spodov,Spotted Dove,Spilopelia chinensis,2003-08-04 16:40,,1.281433,103.8636786,,,True,False,,,
rocpig,Rock Pigeon,Columba livia,2003-08-04 15:00,20,1.3359838,103.8230538,,,True,True,,,
houswi1,House Swift,Apus nipalensis,2003-08-04 08:00,2,1.4461788,103.7286058,,,True,True,,,
aspswi1,Asian Palm Swift,Cypsiurus balasiensis,2003-08-04,1,1.3148322,103.8159621,,,True,True,,,
redjun,Red Junglefowl,Gallus gallus,2003-08-05 07:30,20,1.4036084,103.9688244,,,True,True,,,
zebdov,Zebra Dove,Geopelia striata,2003-08-05,,1.4018081,103.9594041,,,True,False,,,
spodov,Spotted Dove,Spilopelia chinensis,2003-08-06 07:20,3,1.3148322,103.8159621,,,True,True,,,
thbpig1,Thick-billed Green-Pigeon,Treron curvirostra,2003-08-06 07:00,,1.3514215,103.8064206,,,True,False,,,
latnig2,Large-tailed Nightjar,Caprimulgus macrurus,2003-08-07,,1.3512965,103.7785308,,,True,False,,,
lewduc1,Lesser Whistling-Duck,Dendrocygna javanica,2003-08-08 13:00,1,1.3148322,103.8159621,,,True,False,,,
copbar1,Coppersmith Barbet,Psilopogon haemacephalus,2003-08-08 09:20,,1.3512965,103.7785308,,,True,False,,,
pinpig3,Pink-necked Green-Pigeon,Treron vernans,2003-08-08,,1.3538112,103.8067033,,,True,False,,,
spodov,Spotted Dove,Spilopelia chinensis,2003-08-09,,1.3243689,103.7552047,,,True,False,,,
rocpig,Rock Pigeon,Columba livia,2003-08-10 09:30,,1.4461788,103.7286058,,,True,True,,,
categr2,Eastern Cattle-Egret,Ardea coromanda,2003-08-10 08:30,,1.4182693,103.72886,,,True,False,,,
pagplo,Pacific Golden-Plover,Pluvialis fulva,2003-08-10,25,1.381168,103.9862226,,,True,False,,,
bkbplo,Black-bellied Plover,Pluvialis squatarola,2003-08-11,2,1.381168,103.9862226,,,True,True,,,
comsan,Common Sandpiper,Actitis hypoleucos,2003-08-16,1,1.3994143,103.8064628,,,True,False,,,
bkbplo,Black-bellied Plover,Pluvialis squatarola,2003-08-17,1,1.381168,103.9862226,,,True,True,,,
bkbplo,Black-bellied Plover,Pluvialis squatarola,2003-08-21,8,1.381168,103.9862226,,,True,True,,,
wawduc1,Wandering Whistling-Duck,Dendrocygna arcuata,2003-08-22,1,1.3957264,103.9257288,,,True,True,,,
zebdov,Zebra Dove,Geopelia striata,2003-08-23 17:00,2,1.3796808,103.9042282,,,True,False,,,
viocuc1,Violet Cuckoo,Chrysococcyx xanthorhynchus,2003-08-23,1,1.4369079,103.8475049,,,True,False,,,
redjun,Red Junglefowl,Gallus gallus,2003-08-24,8,1.4461788,103.7286058,,,True,False,,,
chwbab1,Chestnut-winged Babbler,Cyanoderma erythropterum,2003-08-26,3,1.3546626,103.7761313,,,True,True,,,
bkbplo,Black-bellied Plover,Pluvialis squatarola,2003-08-27,4,1.381168,103.9862226,,,True,True,,,
lotpar2,Long-tailed Parakeet,Psittacula longicauda,2003-08-31,35,1.4283813,103.8248315,,,True,False,,,
pacswa1,Pacific Swallow,Hirundo javanica,2003-09-01,4,1.4414661,103.7892375,,,True,False,,,
pinpig3,Pink-necked Green-Pigeon,Treron vernans,2003-09-02,1,1.3546626,103.7761313,,,True,False,,,
copbar1,Coppersmith Barbet,Psilopogon haemacephalus,2003-09-04,1,1.3112633,103.8799354,,,True,False,,,
brakit1,Brahminy Kite,Haliastur indus,2003-09-05,,1.4036084,103.9688244,,,True,False,,,
pacswa1,Pacific Swallow,Hirundo javanica,2003-09-06,3,1.4414661,103.7892375,,,True,False,,,
lotpar2,Long-tailed Parakeet,Psittacula longicauda,2003-09-07,200,1.4283813,103.8248315,,,True,True,,,
graher1,Gray Heron,Ardea cinerea,2003-09-08,7,1.4036084,103.9688244,,,True,False,,,
relcra1,Red-legged Crake,Rallina fasciata,2003-09-09,1,1.3636087,103.8660486,,,True,False,,,
stbkin1,Stork-billed Kingfisher,Pelargopsis capensis,2003-09-12,,1.3148322,103.8159621,,,True,True,,,
spodov,Spotted Dove,Spilopelia chinensis,2003-09-13,2,1.436897,103.786216,,,True,False,,,
bkbplo,Black-bellied Plover,Pluvialis squatarola,2003-09-14,12,1.381168,103.9862226,,,True,True,,,
whbwat1,White-breasted Waterhen,Amaurornis phoenicurus,2003-09-19,,1.3148322,103.8159621,,,True,False,,,
pagplo,Pacific Golden-Plover,Pluvialis fulva,2003-09-20,40,1.4461788,103.7286058,,,True,False,,,
redjun,Red Junglefowl,Gallus gallus,2003-09-21,,1.4435565,103.735484,,,True,False,,,
purher1,Purple Heron,Ardea purpurea,2003-09-22,1,1.3921763,103.8370341,,,True,False,,,
eurcur,Eurasian Curlew,Numenius arquata,2003-09-24,1,1.381168,103.9862226,,,True,True,,,
integr1,Medium Egret,Ardea intermedia,2003-09-25,1,1.4182693,103.72886,,,True,False,,,
brakit1,Brahminy Kite,Haliastur indus,2003-09-27 12:00,,1.3579874,103.9890058,,,True,False,,,
rocpig,Rock Pigeon,Columba livia,2003-09-27 08:00,,1.3796808,103.9042282,,,True,True,,,
bcnher,Black-crowned Night Heron,Nycticorax nycticorax,2003-09-27,1,1.3201133,103.9722622,,,True,False,,,
rocpig,Rock Pigeon,Columba livia,2003-09-28 17:30,2,1.3796808,103.9042282,,,True,True,,,
pinpig3,Pink-necked Green-Pigeon,Treron vernans,2003-09-28 07:30,,1.3796808,103.9042282,,,True,False,,,
whbwat1,White-breasted Waterhen,Amaurornis phoenicurus,2003-09-28,,1.4036084,103.9688244,,,True,False,,,
rorpar,Rose-ringed Parakeet,Psittacula krameri,2003-09-29,6,1.4430463,103.7914188,,,True,False,,,
bkbkin1,Black-backed Dwarf-Kingfisher,Ceyx erithaca,2003-09-30,1,1.3015172,103.6665794,,,True,True,,,
redjun,Red Junglefowl,Gallus gallus,2003-10-01,1,1.4461788,103.7286058,,,True,False,,,
rocpig,Rock Pigeon,Columba livia,2003-10-02,1,1.4116647,103.8746381,,,True,True,,,
relcra1,Red-legged Crake,Rallina fasciata,2003-10-05,1,1.3395241,103.8117675,,,True,False,,,
lotpar2,Long-tailed Parakeet,Psittacula longicauda,2003-10-07,2,1.4430463,103.7914188,,,True,False,,,
rocpig,Rock Pigeon,Columba livia,2003-10-08 17:00,,1.3796808,103.9042282,,,True,True,,,
rocpig,Rock Pigeon,Columba livia,2003-10-09 17:00,,1.3796808,103.9042282,,,True,True,,,
savnig1,Savanna Nightjar,Caprimulgus affinis,2003-10-10,1,1.429921,103.7814212,,,True,False,,,
lirplo,Little Ringed Plover,Thinornis dubius,2003-10-11,2,1.381168,103.9862226,,,True,False,,,
wawduc1,Wandering Whistling-Duck,Dendrocygna arcuata,2003-10-12,2,1.3957264,103.9257288,,,True,True,,,
lewduc1,Lesser Whistling-Duck,Dendrocygna javanica,2003-10-14,2,1.3796808,103.9042282,,,True,False,,,
milsto1,Milky Stork,Mycteria cinerea,2003-10-15,5,1.4435565,103.735484,,,True,True,,,
eabowl1,Eastern Barn Owl,Tyto javanica,2003-10-17,1,1.2817292,103.8768321,,,True,True,,,
bufowl2,Buffy Fish-Owl,Ketupa ketupu,2003-10-18,1,1.3707557,103.8261109,,,True,False,,,
wawduc1,Wandering Whistling-Duck,Dendrocygna arcuata,2003-10-19,3,1.281433,103.8636786,,,True,True,,,
houspa,House Sparrow,Passer domesticus,2003-10-21,1,1.2709959,103.6854243,,,True,True,,,
asikoe2,Asian Koel,Eudynamys scolopaceus,2003-10-22,1,1.3376913,103.7860849,,,True,False,,,
rocpig,Rock Pigeon,Columba livia,2003-10-24 08:00,1,1.4461788,103.7286058,,,True,True,,,
bkbplo,Black-bellied Plover,Pluvialis squatarola,2003-10-24,2,1.2678455,103.6300717,,,True,True,,,
lewduc1,Lesser Whistling-Duck,Dendrocygna javanica,2003-10-26,4,1.3148322,103.8159621,,,True,False,,,
dausta1,Daurian Starling,Agropsar sturninus,2003-10-27,700,1.4408892,103.8005905,,,True,True,,,
eabowl1,Eastern Barn Owl,Tyto javanica,2003-10-31,1,1.3470483,103.8717357,,,True,True,,,
lescou1,Lesser Coucal,Centropus bengalensis,2003-11-02,1,1.3635221,103.9476371,,,True,False,,,
pinpig3,Pink-necked Green-Pigeon,Treron vernans,2003-11-03 06:30,3,1.3364348,103.8388279,,,True,False,,,
pinpig3,Pink-necked Green-Pigeon,Treron vernans,2003-11-04 06:30,,1.3364348,103.8388279,,,True,False,,,
dausta1,Daurian Starling,Agropsar sturninus,2003-11-06,350,1.4249766,103.8260585,,,True,True,,,
bcnher,Black-crowned Night Heron,Nycticorax nycticorax,2003-11-08 09:00,,1.3177282,103.7068176,,,True,False,,,
categr2,Eastern Cattle-Egret,Ardea coromanda,2003-11-08 08:30,,1.3324546,103.7433283,,,True,False,,,
osprey,Osprey,Pandion haliaetus,2003-11-08,1,1.423116,103.8629908,,,True,False,,,
wawduc1,Wandering Whistling-Duck,Dendrocygna arcuata,2003-11-09,1,1.3957264,103.9257288,,,True,True,,,
spodov,Spotted Dove,Spilopelia chinensis,2003-11-10,4,1.2491479,103.828311,,,True,False,,,
spodov,Spotted Dove,Spilopelia chinensis,2003-11-11,5,1.3148322,103.8159621,,,True,False,,,
lotshr1,Long-tailed Shrike,Lanius schach,2003-11-12,1,1.3919237,103.8954909,,,True,False,,,
rocpig,Rock Pigeon,Columba livia,2003-11-13,,1.4461788,103.7286058,,,True,True,,,
batgod,Bar-tailed Godwit,Limosa lapponica,2003-11-15,4,1.4461788,103.7286058,,,True,True,,,
graher1,Gray Heron,Ardea cinerea,2003-11-16 13:00,,1.4036084,103.9688244,,,True,False,,,
pinpig3,Pink-necked Green-Pigeon,Treron vernans,2003-11-16 07:30,,1.4461788,103.7286058,,,True,False,,,
zebdov,Zebra Dove,Geopelia striata,2003-11-16 07:00,,1.439066,103.7379366,,,True,False,,,
rudtur,Ruddy Turnstone,Arenaria interpres,2003-11-16,6,1.4461788,103.7286058,,,True,True,,,
spwowl1,Spotted Wood-Owl,Strix seloputo,2003-11-17 17:15,1,1.3148322,103.8159621,,,True,False,,,
emedov2,Asian Emerald Dove,Chalcophaps indica,2003-11-17,1,1.2678455,103.6300717,,,True,False,,,
gyhfie1,Gray-headed Fish-Eagle,Icthyophaga ichthyaetus,2003-11-21,1,1.3743254,103.8107995,,,True,False,,,
brakit1,Brahminy Kite,Haliastur indus,2003-11-22,,1.2491479,103.828311,,,True,False,,,
asikoe2,Asian Koel,Eudynamys scolopaceus,2003-11-23 05:30,,1.3546626,103.7761313,,,True,False,,,
redjun,Red Junglefowl,Gallus gallus,2003-11-23,1,1.3416843,103.8324308,,,True,False,,,
whbwat1,White-breasted Waterhen,Amaurornis phoenicurus,2003-11-25,,1.4461788,103.7286058,,,True,False,,,
rocpig,Rock Pigeon,Columba livia,2003-11-26 07:00,,1.2940966,103.8465779,,,True,False,,,
eurkes,Eurasian Kestrel,Falco tinnunculus,2003-11-26,1,1.381168,103.9862226,,,True,True,,,
blnter1,Black-naped Tern,Sterna sumatrana,2003-11-27 08:30,,1.4036084,103.9688244,,,True,True,,,
pinpig3,Pink-necked Green-Pigeon,Treron vernans,2003-11-27 08:00,3,1.3416843,103.8324308,,,True,False,,,
malplo1,Malaysian Plover,Anarhynchus peronii,2003-11-27,1,1.381168,103.9862226,,,True,False,,,
pacreh1,Pacific Reef-Heron,Egretta sacra,2003-11-28,17,1.225607,103.750087,,,True,True,,,
combuz1,Common Buzzard,Buteo buteo,2003-11-29,5,1.3534911,104.02246,,,True,True,,,
spodov,Spotted Dove,Spilopelia chinensis,2003-11-30 16:00,10,1.3148322,103.8159621,,,True,False,,,
pinpig3,Pink-necked Green-Pigeon,Treron vernans,2003-11-30 07:00,,1.3487,103.7634659,,,True,False,,,
indcuc1,Indian Cuckoo,Cuculus micropterus,2003-11-30,1,1.2829977,103.7914353,,,True,False,,,
chwcuc1,Chestnut-winged Cuckoo,Clamator coromandus,2003-12-01,1,1.2829977,103.7914353,,,True,False,,,
sibnee1,Silver-backed Needletail,Hirundapus cochinchinensis,2003-12-02 07:00,1,1.3505682,103.8067116,,,True,True,,,
wbseag1,White-bellied Sea-Eagle,Icthyophaga leucogaster,2003-12-06 23:00,1,1.3546626,103.7761313,,,True,False,,,
comtai1,Common Tailorbird,Orthotomus sutorius,2003-12-06 16:00,,1.2643125,103.8203512,,,True,False,,,
redjun,Red Junglefowl,Gallus gallus,2003-12-06,2,1.4036084,103.9688244,,,True,False,,,
lewduc1,Lesser Whistling-Duck,Dendrocygna javanica,2003-12-07,9,1.2754265,103.8698598,,,True,False,,,
redjun,Red Junglefowl,Gallus gallus,2003-12-08 09:00,5,1.4461788,103.7286058,,,True,False,,,
blckin1,Black-capped Kingfisher,Halcyon pileata,2003-12-08,1,1.3796808,103.9042282,,,True,True,,,
brakit1,Brahminy Kite,Haliastur indus,2003-12-09 10:00,1,1.4074013,103.7828475,,,True,False,,,
pagplo,Pacific Golden-Plover,Pluvialis fulva,2003-12-12,8,1.4461788,103.7286058,,,True,False,,,
redjun,Red Junglefowl,Gallus gallus,2003-12-13,,1.4461788,103.7286058,,,True,False,,,
wawduc1,Wandering Whistling-Duck,Dendrocygna arcuata,2003-12-14,1,1.3148322,103.8159621,,,True,True,,,
houcro1,House Crow,Corvus splendens,2003-12-15,2,1.3010124,103.8397157,,,True,False,,,
spodov,Spotted Dove,Spilopelia chinensis,2003-12-19 08:30,,1.4036084,103.9688244,,,True,False,,,
magrob,Oriental Magpie-Robin,Copsychus saularis,2003-12-19,2,1.3148322,103.8159621,,,True,False,,,
thbpig1,Thick-billed Green-Pigeon,Treron curvirostra,2003-12-20,5,1.3395241,103.8117675,,,True,False,,,
piipig1,Pied Imperial-Pigeon,Ducula bicolor,2003-12-24,4,1.3177282,103.7068176,,,True,False,,,
spodov,Spotted Dove,Spilopelia chinensis,2003-12-25,,1.3243689,103.7552047,,,True,False,,,
redjun,Red Junglefowl,Gallus gallus,2003-12-26,,1.29421,103.84654,,,True,False,,,
bkbplo,Black-bellied Plover,Pluvialis squatarola,2003-12-27,2,1.381168,103.9862226,,,True,True,,,
spodov,Spotted Dove,Spilopelia chinensis,2003-12-28,,1.2984908,103.7616163,,,True,False,,,
easmah1,Eastern Marsh Harrier,Circus spilonotus,2003-12-29,1,1.2817292,103.8768321,,,True,True,,,
spodov,Spotted Dove,Spilopelia chinensis,2003-12-30 08:30,,1.354864,103.7969908,,,True,False,,,
cinbit1,Cinnamon Bittern,Botaurus cinnamomeus,2003-12-31,1,1.3957264,103.9257288,,,True,False,,,
rocpig,Rock Pigeon,Columba livia,2004-01-01,,1.3219951,103.9564121,,,True,True,,,
whvmyn,Javan Myna,Acridotheres javanicus,2004-01-02 14:00,2,1.2897439,103.8456488,,,True,True,,,
pinpig3,Pink-necked Green-Pigeon,Treron vernans,2004-01-04,1,1.4461788,103.7286058,,,True,False,,,
spodov,Spotted Dove,Spilopelia chinensis,2004-01-05,,1.2565544,103.8150055,,,True,False,,,
lesadj1,Lesser Adjutant,Leptoptilos javanicus,2004-01-06,1,1.4461788,103.7286058,,,True,True,,,
pinpig3,Pink-necked Green-Pigeon,Treron vernans,2004-01-08,1,1.3546626,103.7761313,,,True,False,,,
redjun,Red Junglefowl,Gallus gallus,2004-01-10,2,1.4036084,103.9688244,,,True,False,,,
redjun,Red Junglefowl,Gallus gallus,2004-01-11,7,1.4461788,103.7286058,,,True,False,,,
brakit1,Brahminy Kite,Haliastur indus,2004-01-13 10:00,,1.2870246,103.8546136,,,True,False,,,
whimbr,Whimbrel,Numenius phaeopus,2004-01-13,1,1.3922754,103.9810038,,,True,False,,,
pinpig3,Pink-necked Green-Pigeon,Treron vernans,2004-01-14 13:00,2,1.3148322,103.8159621,,,True,False,,,
piipig1,Pied Imperial-Pigeon,Ducula bicolor,2004-01-16,2,1.3306004,103.657549,,,True,False,,,
whbwat1,White-breasted Waterhen,Amaurornis phoenicurus,2004-01-17,1,1.2984908,103.7616163,,,True,False,,,
blkswa,Black Swan,Cygnus atratus,2004-01-18,5,1.3148322,103.8159621,,,True,True,,,
combuz1,Common Buzzard,Buteo buteo,2004-01-19,1,1.3645333,103.8968468,,,True,True,,,
jerbaz1,Jerdon's Baza,Aviceda jerdoni,2004-01-23,1,1.281433,103.8636786,,,True,True,,,
btbeat2,Blue-throated Bee-eater,Merops viridis,2004-01-27,1,1.3487,103.7634659,,,True,False,,,
osprey,Osprey,Pandion haliaetus,2004-01-28,1,1.283263,103.858754,,,True,False,,,
